"ts","source_ip","spoofable"
"2022-02-11 07:00:00.000","20.79.40.222","false"
"2022-02-11 07:00:00.000","77.120.40.95","true"
"2022-02-11 07:00:00.000","77.120.40.95","false"
"2022-02-11 08:00:00.000","118.122.62.35","false"
"2022-02-11 08:00:00.000","180.175.229.15","true"
"2022-02-11 08:00:00.000","180.175.229.15","false"
"2022-02-11 08:00:00.000","2.61.31.101","true"
"2022-02-11 08:00:00.000","2.61.31.101","false"
"2022-02-11 08:00:00.000","20.79.40.222","true"
"2022-02-11 08:00:00.000","20.79.40.222","false"
"2022-02-11 09:00:00.000","118.122.62.35","true"
"2022-02-11 09:00:00.000","118.122.62.35","false"
"2022-02-11 09:00:00.000","151.229.238.54","true"
"2022-02-11 09:00:00.000","151.229.238.54","false"
"2022-02-11 09:00:00.000","2.61.31.101","true"
"2022-02-11 09:00:00.000","2.61.31.101","false"
"2022-02-11 09:00:00.000","20.79.40.222","true"
"2022-02-11 09:00:00.000","20.79.40.222","false"
"2022-02-11 09:00:00.000","95.179.51.19","true"
"2022-02-11 09:00:00.000","95.179.51.19","false"
"2022-02-11 10:00:00.000","180.175.229.15","true"
"2022-02-11 10:00:00.000","180.175.229.15","false"
"2022-02-11 10:00:00.000","2.61.31.101","true"
"2022-02-11 10:00:00.000","2.61.31.101","false"
"2022-02-11 10:00:00.000","20.79.40.222","true"
"2022-02-11 10:00:00.000","20.79.40.222","false"
"2022-02-11 10:00:00.000","95.179.51.19","true"
"2022-02-11 10:00:00.000","95.179.51.19","false"
"2022-02-11 11:00:00.000","118.122.62.35","true"
"2022-02-11 11:00:00.000","118.122.62.35","false"
"2022-02-11 11:00:00.000","2.61.31.101","true"
"2022-02-11 11:00:00.000","2.61.31.101","false"
"2022-02-11 11:00:00.000","20.79.40.222","true"
"2022-02-11 11:00:00.000","20.79.40.222","false"
"2022-02-11 11:00:00.000","95.179.51.19","true"
"2022-02-11 11:00:00.000","95.179.51.19","false"
"2022-02-11 12:00:00.000","118.122.62.35","false"
"2022-02-11 12:00:00.000","180.175.229.15","false"
"2022-02-11 12:00:00.000","2.61.31.101","true"
"2022-02-11 12:00:00.000","2.61.31.101","false"
"2022-02-11 12:00:00.000","20.79.40.222","true"
"2022-02-11 12:00:00.000","20.79.40.222","false"
"2022-02-11 12:00:00.000","95.179.51.19","true"
"2022-02-11 12:00:00.000","95.179.51.19","false"
"2022-02-11 13:00:00.000","2.61.31.101","true"
"2022-02-11 13:00:00.000","2.61.31.101","false"
"2022-02-11 13:00:00.000","20.79.40.222","true"
"2022-02-11 13:00:00.000","20.79.40.222","false"
"2022-02-11 13:00:00.000","95.179.51.19","true"
"2022-02-11 13:00:00.000","95.179.51.19","false"
"2022-02-11 14:00:00.000","118.122.62.35","false"
"2022-02-11 14:00:00.000","2.61.31.101","true"
"2022-02-11 14:00:00.000","2.61.31.101","false"
"2022-02-11 14:00:00.000","20.79.40.222","true"
"2022-02-11 14:00:00.000","20.79.40.222","false"
"2022-02-11 14:00:00.000","95.179.51.19","true"
"2022-02-11 14:00:00.000","95.179.51.19","false"
"2022-02-11 15:00:00.000","2.61.31.101","true"
"2022-02-11 15:00:00.000","2.61.31.101","false"
"2022-02-11 15:00:00.000","20.79.40.222","true"
"2022-02-11 15:00:00.000","20.79.40.222","false"
"2022-02-11 15:00:00.000","95.179.51.19","true"
"2022-02-11 15:00:00.000","95.179.51.19","false"
"2022-02-11 16:00:00.000","118.122.62.35","true"
"2022-02-11 16:00:00.000","118.122.62.35","false"
"2022-02-11 16:00:00.000","2.61.31.101","true"
"2022-02-11 16:00:00.000","2.61.31.101","false"
"2022-02-11 16:00:00.000","20.79.40.222","true"
"2022-02-11 16:00:00.000","20.79.40.222","false"
"2022-02-11 16:00:00.000","95.179.51.19","true"
"2022-02-11 16:00:00.000","95.179.51.19","false"
"2022-02-11 17:00:00.000","2.61.31.101","true"
"2022-02-11 17:00:00.000","2.61.31.101","false"
"2022-02-11 17:00:00.000","20.79.40.222","true"
"2022-02-11 17:00:00.000","20.79.40.222","false"
"2022-02-11 17:00:00.000","95.179.51.19","true"
"2022-02-11 17:00:00.000","95.179.51.19","false"
"2022-02-11 18:00:00.000","2.61.31.101","true"
"2022-02-11 18:00:00.000","2.61.31.101","false"
"2022-02-11 18:00:00.000","20.79.40.222","true"
"2022-02-11 18:00:00.000","20.79.40.222","false"
"2022-02-11 18:00:00.000","95.179.51.19","true"
"2022-02-11 18:00:00.000","95.179.51.19","false"
"2022-02-11 19:00:00.000","20.79.40.222","true"
"2022-02-11 19:00:00.000","20.79.40.222","false"
"2022-02-11 19:00:00.000","95.179.51.19","true"
"2022-02-11 19:00:00.000","95.179.51.19","false"
"2022-02-11 20:00:00.000","20.79.40.222","true"
"2022-02-11 20:00:00.000","20.79.40.222","false"
"2022-02-11 20:00:00.000","95.179.51.19","true"
"2022-02-11 20:00:00.000","95.179.51.19","false"
"2022-02-11 21:00:00.000","95.179.51.19","true"
"2022-02-11 21:00:00.000","95.179.51.19","false"
"2022-02-11 22:00:00.000","95.179.51.19","true"
"2022-02-11 22:00:00.000","95.179.51.19","false"
"2022-02-11 23:00:00.000","95.179.51.19","true"
"2022-02-11 23:00:00.000","95.179.51.19","false"
"2022-02-12 00:00:00.000","222.212.175.180","false"
"2022-02-12 00:00:00.000","95.179.51.19","true"
"2022-02-12 00:00:00.000","95.179.51.19","false"
"2022-02-12 01:00:00.000","222.212.175.180","true"
"2022-02-12 01:00:00.000","222.212.175.180","false"
"2022-02-12 02:00:00.000","222.212.175.180","false"
"2022-02-12 03:00:00.000","2.61.31.101","true"
"2022-02-12 03:00:00.000","2.61.31.101","false"
"2022-02-12 03:00:00.000","222.212.175.180","false"
"2022-02-12 05:00:00.000","2.61.31.101","true"
"2022-02-12 05:00:00.000","2.61.31.101","false"
"2022-02-12 05:00:00.000","222.212.175.180","true"
"2022-02-12 05:00:00.000","222.212.175.180","false"
"2022-02-12 05:00:00.000","52.1.171.25","true"
"2022-02-12 05:00:00.000","52.1.171.25","false"
"2022-02-12 06:00:00.000","139.206.55.242","true"
"2022-02-12 06:00:00.000","139.206.55.242","false"
"2022-02-12 06:00:00.000","2.61.31.101","true"
"2022-02-12 06:00:00.000","2.61.31.101","false"
"2022-02-12 06:00:00.000","222.212.175.180","false"
"2022-02-12 07:00:00.000","139.206.55.242","true"
"2022-02-12 07:00:00.000","139.206.55.242","false"
"2022-02-12 07:00:00.000","92.248.188.30","true"
"2022-02-12 07:00:00.000","92.248.188.30","false"
"2022-02-12 08:00:00.000","139.206.55.242","true"
"2022-02-12 08:00:00.000","139.206.55.242","false"
"2022-02-12 08:00:00.000","222.212.175.180","true"
"2022-02-12 08:00:00.000","222.212.175.180","false"
"2022-02-12 08:00:00.000","92.248.188.30","true"
"2022-02-12 08:00:00.000","92.248.188.30","false"
"2022-02-12 09:00:00.000","139.206.55.242","true"
"2022-02-12 09:00:00.000","139.206.55.242","false"
"2022-02-12 09:00:00.000","178.234.106.178","true"
"2022-02-12 09:00:00.000","178.234.106.178","false"
"2022-02-12 09:00:00.000","222.212.175.180","false"
"2022-02-12 09:00:00.000","92.248.188.30","true"
"2022-02-12 09:00:00.000","92.248.188.30","false"
"2022-02-12 10:00:00.000","139.206.55.242","false"
"2022-02-12 10:00:00.000","178.234.106.178","true"
"2022-02-12 10:00:00.000","178.234.106.178","false"
"2022-02-12 10:00:00.000","222.212.175.180","true"
"2022-02-12 10:00:00.000","222.212.175.180","false"
"2022-02-12 11:00:00.000","178.234.106.178","true"
"2022-02-12 11:00:00.000","178.234.106.178","false"
"2022-02-12 11:00:00.000","92.248.188.30","true"
"2022-02-12 11:00:00.000","92.248.188.30","false"
"2022-02-12 12:00:00.000","139.206.55.242","true"
"2022-02-12 12:00:00.000","139.206.55.242","false"
"2022-02-12 12:00:00.000","178.234.106.178","true"
"2022-02-12 12:00:00.000","178.234.106.178","false"
"2022-02-12 12:00:00.000","222.212.175.180","false"
"2022-02-12 13:00:00.000","178.234.106.178","true"
"2022-02-12 13:00:00.000","178.234.106.178","false"
"2022-02-12 13:00:00.000","222.212.175.180","true"
"2022-02-12 13:00:00.000","222.212.175.180","false"
"2022-02-12 13:00:00.000","60.161.189.14","true"
"2022-02-12 13:00:00.000","60.161.189.14","false"
"2022-02-12 13:00:00.000","92.223.103.179","true"
"2022-02-12 13:00:00.000","92.223.103.179","false"
"2022-02-12 14:00:00.000","178.234.106.178","true"
"2022-02-12 14:00:00.000","178.234.106.178","false"
"2022-02-12 14:00:00.000","92.223.103.179","true"
"2022-02-12 14:00:00.000","92.223.103.179","false"
"2022-02-12 15:00:00.000","178.234.106.178","true"
"2022-02-12 15:00:00.000","178.234.106.178","false"
"2022-02-12 15:00:00.000","222.212.175.180","false"
"2022-02-12 15:00:00.000","92.223.103.179","true"
"2022-02-12 15:00:00.000","92.223.103.179","false"
"2022-02-12 16:00:00.000","178.234.106.178","true"
"2022-02-12 16:00:00.000","178.234.106.178","false"
"2022-02-12 16:00:00.000","222.212.175.180","false"
"2022-02-12 16:00:00.000","45.141.152.202","false"
"2022-02-12 16:00:00.000","92.223.103.179","true"
"2022-02-12 16:00:00.000","92.223.103.179","false"
"2022-02-12 17:00:00.000","178.234.106.178","true"
"2022-02-12 17:00:00.000","178.234.106.178","false"
"2022-02-12 17:00:00.000","222.212.175.180","true"
"2022-02-12 17:00:00.000","222.212.175.180","false"
"2022-02-12 18:00:00.000","178.234.106.178","true"
"2022-02-12 18:00:00.000","178.234.106.178","false"
"2022-02-12 18:00:00.000","222.212.175.180","true"
"2022-02-12 18:00:00.000","222.212.175.180","false"
"2022-02-12 19:00:00.000","178.234.106.178","true"
"2022-02-12 19:00:00.000","178.234.106.178","false"
"2022-02-12 19:00:00.000","222.212.175.180","true"
"2022-02-12 19:00:00.000","222.212.175.180","false"
"2022-02-12 19:00:00.000","77.123.14.31","true"
"2022-02-12 19:00:00.000","77.123.14.31","false"
"2022-02-12 19:00:00.000","96.43.128.122","false"
"2022-02-12 20:00:00.000","178.234.106.178","true"
"2022-02-12 20:00:00.000","178.234.106.178","false"
"2022-02-12 20:00:00.000","222.212.175.180","true"
"2022-02-12 20:00:00.000","222.212.175.180","false"
"2022-02-12 20:00:00.000","96.43.128.122","true"
"2022-02-12 20:00:00.000","96.43.128.122","false"
"2022-02-12 21:00:00.000","178.234.106.178","true"
"2022-02-12 21:00:00.000","178.234.106.178","false"
"2022-02-12 21:00:00.000","222.212.175.180","true"
"2022-02-12 21:00:00.000","222.212.175.180","false"
"2022-02-12 22:00:00.000","178.234.106.178","true"
"2022-02-12 22:00:00.000","178.234.106.178","false"
"2022-02-12 22:00:00.000","222.212.175.180","false"
"2022-02-12 23:00:00.000","178.234.106.178","true"
"2022-02-12 23:00:00.000","178.234.106.178","false"
"2022-02-12 23:00:00.000","222.212.175.180","true"
"2022-02-12 23:00:00.000","222.212.175.180","false"
"2022-02-13 00:00:00.000","222.212.175.180","false"
"2022-02-13 01:00:00.000","222.212.175.180","true"
"2022-02-13 01:00:00.000","222.212.175.180","false"
"2022-02-13 03:00:00.000","222.212.175.180","false"
"2022-02-13 05:00:00.000","222.212.175.180","false"
"2022-02-13 09:00:00.000","178.234.151.11","true"
"2022-02-13 09:00:00.000","178.234.151.11","false"
"2022-02-13 10:00:00.000","178.234.151.11","true"
"2022-02-13 10:00:00.000","178.234.151.11","false"
"2022-02-13 10:00:00.000","31.148.137.194","true"
"2022-02-13 10:00:00.000","31.148.137.194","false"
"2022-02-13 11:00:00.000","178.234.151.11","true"
"2022-02-13 11:00:00.000","178.234.151.11","false"
"2022-02-13 11:00:00.000","31.148.137.194","true"
"2022-02-13 11:00:00.000","31.148.137.194","false"
"2022-02-13 12:00:00.000","178.234.151.11","true"
"2022-02-13 12:00:00.000","178.234.151.11","false"
"2022-02-13 13:00:00.000","178.234.151.11","true"
"2022-02-13 13:00:00.000","178.234.151.11","false"
"2022-02-13 14:00:00.000","178.234.151.11","true"
"2022-02-13 14:00:00.000","178.234.151.11","false"
"2022-02-13 15:00:00.000","178.234.151.11","true"
"2022-02-13 15:00:00.000","178.234.151.11","false"
"2022-02-13 16:00:00.000","178.234.151.11","true"
"2022-02-13 16:00:00.000","178.234.151.11","false"
"2022-02-13 16:00:00.000","20.79.40.222","false"
"2022-02-13 17:00:00.000","178.234.151.11","true"
"2022-02-13 17:00:00.000","178.234.151.11","false"
"2022-02-13 17:00:00.000","20.79.40.222","false"
"2022-02-13 18:00:00.000","178.234.151.11","true"
"2022-02-13 18:00:00.000","178.234.151.11","false"
"2022-02-13 18:00:00.000","20.79.40.222","false"
"2022-02-13 19:00:00.000","178.234.151.11","true"
"2022-02-13 19:00:00.000","178.234.151.11","false"
"2022-02-13 19:00:00.000","20.79.40.222","false"
"2022-02-13 20:00:00.000","178.234.151.11","true"
"2022-02-13 20:00:00.000","178.234.151.11","false"
"2022-02-13 20:00:00.000","20.79.40.222","false"
"2022-02-13 21:00:00.000","178.234.151.11","true"
"2022-02-13 21:00:00.000","178.234.151.11","false"
"2022-02-13 21:00:00.000","20.79.40.222","false"
"2022-02-13 22:00:00.000","178.234.151.11","true"
"2022-02-13 22:00:00.000","178.234.151.11","false"
"2022-02-13 22:00:00.000","20.79.40.222","false"
"2022-02-13 23:00:00.000","178.234.151.11","true"
"2022-02-13 23:00:00.000","178.234.151.11","false"
"2022-02-13 23:00:00.000","20.79.40.222","false"
"2022-02-14 00:00:00.000","20.79.40.222","false"
"2022-02-14 01:00:00.000","20.79.40.222","false"
"2022-02-14 02:00:00.000","176.194.178.116","true"
"2022-02-14 02:00:00.000","176.194.178.116","false"
"2022-02-14 02:00:00.000","20.79.40.222","false"
"2022-02-14 03:00:00.000","20.79.40.222","false"
"2022-02-14 04:00:00.000","20.79.40.222","false"
"2022-02-14 05:00:00.000","20.79.40.222","false"
"2022-02-14 06:00:00.000","20.79.40.222","false"
"2022-02-14 07:00:00.000","20.79.40.222","false"
"2022-02-14 08:00:00.000","20.79.40.222","false"
"2022-02-14 09:00:00.000","116.106.83.7","true"
"2022-02-14 09:00:00.000","116.106.83.7","false"
"2022-02-14 09:00:00.000","20.79.40.222","false"
"2022-02-14 10:00:00.000","20.79.40.222","false"
"2022-02-14 11:00:00.000","20.79.40.222","true"
"2022-02-14 11:00:00.000","20.79.40.222","false"
"2022-02-14 12:00:00.000","20.79.40.222","true"
"2022-02-14 12:00:00.000","20.79.40.222","false"
"2022-02-14 12:00:00.000","46.150.77.66","true"
"2022-02-14 12:00:00.000","46.150.77.66","false"
"2022-02-14 13:00:00.000","20.79.40.222","true"
"2022-02-14 13:00:00.000","20.79.40.222","false"
"2022-02-14 14:00:00.000","20.79.40.222","true"
"2022-02-14 14:00:00.000","20.79.40.222","false"
"2022-02-14 15:00:00.000","2.61.31.101","true"
"2022-02-14 15:00:00.000","2.61.31.101","false"
"2022-02-14 15:00:00.000","20.79.40.222","true"
"2022-02-14 15:00:00.000","20.79.40.222","false"
"2022-02-14 16:00:00.000","2.61.31.101","true"
"2022-02-14 16:00:00.000","2.61.31.101","false"
"2022-02-14 16:00:00.000","20.79.40.222","true"
"2022-02-14 16:00:00.000","20.79.40.222","false"
"2022-02-14 17:00:00.000","109.163.216.135","true"
"2022-02-14 17:00:00.000","109.163.216.135","false"
"2022-02-14 17:00:00.000","2.61.31.101","true"
"2022-02-14 17:00:00.000","2.61.31.101","false"
"2022-02-14 17:00:00.000","20.79.40.222","true"
"2022-02-14 17:00:00.000","20.79.40.222","false"
"2022-02-14 18:00:00.000","109.163.216.135","true"
"2022-02-14 18:00:00.000","109.163.216.135","false"
"2022-02-14 18:00:00.000","2.61.31.101","true"
"2022-02-14 18:00:00.000","2.61.31.101","false"
"2022-02-14 18:00:00.000","20.79.40.222","true"
"2022-02-14 18:00:00.000","20.79.40.222","false"
"2022-02-14 19:00:00.000","109.163.216.135","true"
"2022-02-14 19:00:00.000","109.163.216.135","false"
"2022-02-14 19:00:00.000","20.79.40.222","true"
"2022-02-14 19:00:00.000","20.79.40.222","false"
"2022-02-14 20:00:00.000","109.163.216.135","true"
"2022-02-14 20:00:00.000","109.163.216.135","false"
"2022-02-14 20:00:00.000","20.79.40.222","true"
"2022-02-14 20:00:00.000","20.79.40.222","false"
"2022-02-14 21:00:00.000","109.163.216.135","true"
"2022-02-14 21:00:00.000","109.163.216.135","false"
"2022-02-14 21:00:00.000","20.79.40.222","true"
"2022-02-14 21:00:00.000","20.79.40.222","false"
"2022-02-14 22:00:00.000","109.163.216.135","true"
"2022-02-14 22:00:00.000","109.163.216.135","false"
"2022-02-14 22:00:00.000","20.79.40.222","true"
"2022-02-14 22:00:00.000","20.79.40.222","false"
"2022-02-14 23:00:00.000","109.163.216.135","true"
"2022-02-14 23:00:00.000","109.163.216.135","false"
"2022-02-14 23:00:00.000","20.79.40.222","true"
"2022-02-14 23:00:00.000","20.79.40.222","false"
"2022-02-15 00:00:00.000","109.163.216.135","true"
"2022-02-15 00:00:00.000","109.163.216.135","false"
"2022-02-15 00:00:00.000","20.79.40.222","true"
"2022-02-15 00:00:00.000","20.79.40.222","false"
"2022-02-15 01:00:00.000","109.163.216.135","true"
"2022-02-15 01:00:00.000","109.163.216.135","false"
"2022-02-15 01:00:00.000","20.79.40.222","true"
"2022-02-15 01:00:00.000","20.79.40.222","false"
"2022-02-15 01:00:00.000","45.159.208.72","true"
"2022-02-15 01:00:00.000","45.159.208.72","false"
"2022-02-15 03:00:00.000","109.163.216.135","true"
"2022-02-15 03:00:00.000","109.163.216.135","false"
"2022-02-15 04:00:00.000","3.233.233.121","false"
"2022-02-15 05:00:00.000","2.61.31.101","true"
"2022-02-15 05:00:00.000","2.61.31.101","false"
"2022-02-15 05:00:00.000","81.138.39.164","true"
"2022-02-15 05:00:00.000","81.138.39.164","false"
"2022-02-15 06:00:00.000","2.61.31.101","true"
"2022-02-15 06:00:00.000","2.61.31.101","false"
"2022-02-15 12:00:00.000","2.61.31.101","true"
"2022-02-15 12:00:00.000","2.61.31.101","false"
"2022-02-15 14:00:00.000","2.61.31.101","true"
"2022-02-15 14:00:00.000","2.61.31.101","false"
"2022-02-15 15:00:00.000","2.61.31.101","true"
"2022-02-15 15:00:00.000","2.61.31.101","false"
"2022-02-15 16:00:00.000","194.61.3.231","true"
"2022-02-15 16:00:00.000","194.61.3.231","false"
"2022-02-15 17:00:00.000","183.14.135.158","false"
"2022-02-15 17:00:00.000","2.61.31.101","true"
"2022-02-15 17:00:00.000","2.61.31.101","false"
"2022-02-15 18:00:00.000","183.14.135.158","true"
"2022-02-15 18:00:00.000","183.14.135.158","false"
"2022-02-15 18:00:00.000","2.61.31.101","true"
"2022-02-15 18:00:00.000","2.61.31.101","false"
"2022-02-15 19:00:00.000","183.14.135.158","true"
"2022-02-15 19:00:00.000","183.14.135.158","false"
"2022-02-15 19:00:00.000","190.78.180.120","false"
"2022-02-15 19:00:00.000","2.61.31.101","true"
"2022-02-15 19:00:00.000","2.61.31.101","false"
"2022-02-15 20:00:00.000","190.78.180.120","false"
"2022-02-15 21:00:00.000","183.14.135.158","true"
"2022-02-15 21:00:00.000","183.14.135.158","false"
"2022-02-15 22:00:00.000","176.36.43.143","true"
"2022-02-15 22:00:00.000","176.36.43.143","false"
"2022-02-15 22:00:00.000","183.14.135.158","true"
"2022-02-15 22:00:00.000","183.14.135.158","false"
"2022-02-15 23:00:00.000","183.14.135.158","false"
"2022-02-15 23:00:00.000","190.78.180.120","true"
"2022-02-15 23:00:00.000","190.78.180.120","false"
"2022-02-16 00:00:00.000","190.78.180.120","false"
"2022-02-16 00:00:00.000","2.61.31.101","true"
"2022-02-16 00:00:00.000","2.61.31.101","false"
"2022-02-16 01:00:00.000","183.14.135.158","true"
"2022-02-16 01:00:00.000","183.14.135.158","false"
"2022-02-16 01:00:00.000","190.78.180.120","true"
"2022-02-16 01:00:00.000","190.78.180.120","false"
"2022-02-16 01:00:00.000","2.61.31.101","true"
"2022-02-16 01:00:00.000","2.61.31.101","false"
"2022-02-16 04:00:00.000","2.61.31.101","true"
"2022-02-16 04:00:00.000","2.61.31.101","false"
"2022-02-16 05:00:00.000","2.61.31.101","true"
"2022-02-16 05:00:00.000","2.61.31.101","false"
"2022-02-16 06:00:00.000","2.61.31.101","true"
"2022-02-16 06:00:00.000","2.61.31.101","false"
"2022-02-16 07:00:00.000","2.61.31.101","true"
"2022-02-16 07:00:00.000","2.61.31.101","false"
"2022-02-16 08:00:00.000","20.79.40.222","false"
"2022-02-16 09:00:00.000","2.61.31.101","true"
"2022-02-16 09:00:00.000","2.61.31.101","false"
"2022-02-16 09:00:00.000","20.79.40.222","false"
"2022-02-16 10:00:00.000","2.61.31.101","true"
"2022-02-16 10:00:00.000","2.61.31.101","false"
"2022-02-16 10:00:00.000","20.79.40.222","false"
"2022-02-16 10:00:00.000","92.253.239.225","false"
"2022-02-16 11:00:00.000","2.61.31.101","true"
"2022-02-16 11:00:00.000","2.61.31.101","false"
"2022-02-16 11:00:00.000","20.79.40.222","false"
"2022-02-16 12:00:00.000","20.79.40.222","false"
"2022-02-16 13:00:00.000","20.79.40.222","false"
"2022-02-16 14:00:00.000","20.79.40.222","false"
"2022-02-16 15:00:00.000","178.234.164.25","true"
"2022-02-16 15:00:00.000","178.234.164.25","false"
"2022-02-16 15:00:00.000","20.79.40.222","false"
"2022-02-16 16:00:00.000","2.61.31.101","true"
"2022-02-16 16:00:00.000","2.61.31.101","false"
"2022-02-16 16:00:00.000","20.79.40.222","false"
"2022-02-16 17:00:00.000","2.61.31.101","true"
"2022-02-16 17:00:00.000","2.61.31.101","false"
"2022-02-16 17:00:00.000","20.79.40.222","false"
"2022-02-16 17:00:00.000","46.70.127.125","true"
"2022-02-16 17:00:00.000","46.70.127.125","false"
"2022-02-16 18:00:00.000","20.79.40.222","false"
"2022-02-16 19:00:00.000","2.61.31.101","true"
"2022-02-16 19:00:00.000","2.61.31.101","false"
"2022-02-16 19:00:00.000","20.79.40.222","false"
"2022-02-16 20:00:00.000","2.61.31.101","true"
"2022-02-16 20:00:00.000","2.61.31.101","false"
"2022-02-16 20:00:00.000","20.79.40.222","false"
"2022-02-16 21:00:00.000","2.61.31.101","true"
"2022-02-16 21:00:00.000","2.61.31.101","false"
"2022-02-16 21:00:00.000","20.79.40.222","false"
"2022-02-16 22:00:00.000","20.79.40.222","false"
"2022-02-16 23:00:00.000","20.79.40.222","false"
"2022-02-17 00:00:00.000","20.79.40.222","false"
"2022-02-17 01:00:00.000","20.79.40.222","false"
"2022-02-17 01:00:00.000","77.121.70.53","false"
"2022-02-17 02:00:00.000","2.61.31.101","true"
"2022-02-17 02:00:00.000","2.61.31.101","false"
"2022-02-17 02:00:00.000","20.79.40.222","false"
"2022-02-17 03:00:00.000","2.61.31.101","true"
"2022-02-17 03:00:00.000","2.61.31.101","false"
"2022-02-17 03:00:00.000","20.79.40.222","true"
"2022-02-17 03:00:00.000","20.79.40.222","false"
"2022-02-17 04:00:00.000","20.79.40.222","true"
"2022-02-17 04:00:00.000","20.79.40.222","false"
"2022-02-17 05:00:00.000","185.213.155.177","true"
"2022-02-17 05:00:00.000","185.213.155.177","false"
"2022-02-17 05:00:00.000","20.79.40.222","true"
"2022-02-17 05:00:00.000","20.79.40.222","false"
"2022-02-17 06:00:00.000","20.79.40.222","true"
"2022-02-17 06:00:00.000","20.79.40.222","false"
"2022-02-17 07:00:00.000","2.61.31.101","true"
"2022-02-17 07:00:00.000","2.61.31.101","false"
"2022-02-17 07:00:00.000","20.79.40.222","true"
"2022-02-17 07:00:00.000","20.79.40.222","false"
"2022-02-17 08:00:00.000","2.61.31.101","true"
"2022-02-17 08:00:00.000","2.61.31.101","false"
"2022-02-17 08:00:00.000","20.79.40.222","true"
"2022-02-17 08:00:00.000","20.79.40.222","false"
"2022-02-17 09:00:00.000","20.79.40.222","true"
"2022-02-17 09:00:00.000","20.79.40.222","false"
"2022-02-17 09:00:00.000","90.189.249.87","true"
"2022-02-17 09:00:00.000","90.189.249.87","false"
"2022-02-17 10:00:00.000","185.213.155.177","true"
"2022-02-17 10:00:00.000","185.213.155.177","false"
"2022-02-17 10:00:00.000","20.79.40.222","true"
"2022-02-17 10:00:00.000","20.79.40.222","false"
"2022-02-17 11:00:00.000","20.79.40.222","true"
"2022-02-17 11:00:00.000","20.79.40.222","false"
"2022-02-17 12:00:00.000","20.79.40.222","true"
"2022-02-17 12:00:00.000","20.79.40.222","false"
"2022-02-17 13:00:00.000","109.227.125.112","true"
"2022-02-17 13:00:00.000","109.227.125.112","false"
"2022-02-17 13:00:00.000","20.79.40.222","true"
"2022-02-17 13:00:00.000","20.79.40.222","false"
"2022-02-17 14:00:00.000","20.79.40.222","true"
"2022-02-17 14:00:00.000","20.79.40.222","false"
"2022-02-17 14:00:00.000","90.189.249.87","false"
"2022-02-17 15:00:00.000","185.213.155.177","true"
"2022-02-17 15:00:00.000","185.213.155.177","false"
"2022-02-17 15:00:00.000","20.79.40.222","true"
"2022-02-17 15:00:00.000","20.79.40.222","false"
"2022-02-17 16:00:00.000","20.79.40.222","true"
"2022-02-17 16:00:00.000","20.79.40.222","false"
"2022-02-17 17:00:00.000","185.213.155.177","true"
"2022-02-17 17:00:00.000","185.213.155.177","false"
"2022-02-17 17:00:00.000","20.79.40.222","true"
"2022-02-17 17:00:00.000","20.79.40.222","false"
"2022-02-17 19:00:00.000","185.213.155.177","true"
"2022-02-17 19:00:00.000","185.213.155.177","false"
"2022-02-17 20:00:00.000","176.36.43.143","true"
"2022-02-17 20:00:00.000","176.36.43.143","false"
"2022-02-17 20:00:00.000","185.213.155.177","true"
"2022-02-17 20:00:00.000","185.213.155.177","false"
"2022-02-17 20:00:00.000","45.142.122.175","false"
"2022-02-17 21:00:00.000","178.76.229.77","true"
"2022-02-17 21:00:00.000","178.76.229.77","false"
"2022-02-17 21:00:00.000","185.213.155.177","true"
"2022-02-17 21:00:00.000","185.213.155.177","false"
"2022-02-17 23:00:00.000","178.76.229.77","true"
"2022-02-17 23:00:00.000","178.76.229.77","false"
"2022-02-18 00:00:00.000","178.76.229.77","true"
"2022-02-18 00:00:00.000","178.76.229.77","false"
"2022-02-18 01:00:00.000","41.250.208.36","true"
"2022-02-18 01:00:00.000","41.250.208.36","false"
"2022-02-18 02:00:00.000","178.76.229.77","true"
"2022-02-18 02:00:00.000","178.76.229.77","false"
"2022-02-18 02:00:00.000","41.250.208.36","true"
"2022-02-18 02:00:00.000","41.250.208.36","false"
"2022-02-18 03:00:00.000","178.76.229.77","true"
"2022-02-18 03:00:00.000","178.76.229.77","false"
"2022-02-18 03:00:00.000","41.250.208.36","true"
"2022-02-18 03:00:00.000","41.250.208.36","false"
"2022-02-18 04:00:00.000","41.250.208.36","false"
"2022-02-18 05:00:00.000","31.41.59.36","false"
"2022-02-18 05:00:00.000","41.250.208.36","true"
"2022-02-18 05:00:00.000","41.250.208.36","false"
"2022-02-18 05:00:00.000","44.200.68.205","false"
"2022-02-18 05:00:00.000","95.72.70.21","true"
"2022-02-18 05:00:00.000","95.72.70.21","false"
"2022-02-18 06:00:00.000","31.41.59.36","false"
"2022-02-18 06:00:00.000","41.250.208.36","true"
"2022-02-18 06:00:00.000","41.250.208.36","false"
"2022-02-18 06:00:00.000","44.200.68.205","false"
"2022-02-18 06:00:00.000","95.72.70.21","false"
"2022-02-18 07:00:00.000","31.41.59.36","true"
"2022-02-18 07:00:00.000","31.41.59.36","false"
"2022-02-18 08:00:00.000","31.41.59.36","true"
"2022-02-18 09:00:00.000","114.104.187.63","true"
"2022-02-18 09:00:00.000","114.104.187.63","false"
"2022-02-18 10:00:00.000","114.104.187.63","true"
"2022-02-18 10:00:00.000","114.104.187.63","false"
